state,year,time,time2,time3,violations,inspections,log_violations,log_inspections,SPEND_APP_z,SPEND_WORK_z,lii_2017_z,dol_demand_met_pct_z,pct_flc_z,h2a_per_farmworker_z
Massachusetts,2019,2,4,8,10.0,10.0,2.3978952727983707,2.3978952727983707,0.1191374097761047,-0.0527213091669376,1.3362612633373734,1.0206502838112503,-1.1091756955850682,-0.5900059555835311
Michigan,2011,-6,36,-216,9.0,24.0,2.302585092994046,3.2188758248682006,-0.5402091490638298,-0.4154154839666679,-0.13747739836577327,-2.1859029404192976,1.3815267306457737,-0.6354307469535135
Michigan,2012,-5,25,-125,10.0,26.0,2.3978952727983707,3.295836866004329,-0.5402091490638298,-0.4154154839666679,-0.13747739836577327,-2.1859029404192976,1.3815267306457737,-0.6308832817089828
Michigan,2013,-4,16,-64,8.0,16.0,2.1972245773362196,2.833213344056216,-0.5402091490638298,-0.4154154839666679,-0.13747739836577327,-2.1859029404192976,1.3815267306457737,-0.544614950972096
Michigan,2014,-3,9,-27,8.0,11.0,2.1972245773362196,2.4849066497880004,-0.5402091490638298,-0.4154154839666679,-0.13747739836577327,-2.1859029404192976,1.3815267306457737,-0.4677027412943312
Michigan,2015,-2,4,-8,11.0,11.0,2.4849066497880004,2.4849066497880004,-0.5402091490638298,-0.4154154839666679,-0.13747739836577327,-2.1859029404192976,1.3815267306457737,-0.35114596137748
Michigan,2016,-1,1,-1,12.0,13.0,2.5649493574615367,2.6390573296152584,-0.5402091490638298,-0.4154154839666679,-0.13747739836577327,-2.1859029404192976,1.3815267306457737,-0.2177769401192709
Michigan,2017,0,0,0,25.0,10.0,3.258096538021482,2.3978952727983707,-0.5402091490638298,-0.4154154839666679,-0.13747739836577327,-2.1859029404192976,1.3815267306457737,-0.0505535288697069
Michigan,2018,1,1,1,16.0,10.0,2.833213344056216,2.3978952727983707,-0.5402091490638298,-0.4154154839666679,-0.13747739836577327,-2.1859029404192976,1.3815267306457737,0.0858362431117811
Michigan,2019,2,4,8,13.0,14.0,2.6390573296152584,2.70805020110221,-0.5402091490638298,-0.4154154839666679,-0.13747739836577327,-2.1859029404192976,1.3815267306457737,0.3775780338383802
Minnesota,2011,-6,36,-216,2.0,49.0,1.0986122886681098,3.912023005428146,-0.6521301873440399,-0.3472867787166577,-0.5210931808839891,0.21681570842194994,-0.25326420890780293,-0.5093509631362274
Minnesota,2012,-5,25,-125,6.0,32.0,1.9459101490553132,3.4965075614664802,-0.6521301873440399,-0.3472867787166577,-0.5210931808839891,0.21681570842194994,-0.25326420890780293,-0.4171360905525088
Minnesota,2013,-4,16,-64,12.0,26.0,2.5649493574615367,3.295836866004329,-0.6521301873440399,-0.3472867787166577,-0.5210931808839891,0.21681570842194994,-0.25326420890780293,-0.4611833904917502
Minnesota,2014,-3,9,-27,12.0,16.0,2.5649493574615367,2.833213344056216,-0.6521301873440399,-0.3472867787166577,-0.5210931808839891,0.21681570842194994,-0.25326420890780293,-0.4141100119136277
Minnesota,2015,-2,4,-8,6.0,13.0,1.9459101490553132,2.6390573296152584,-0.6521301873440399,-0.3472867787166577,-0.5210931808839891,0.21681570842194994,-0.25326420890780293,-0.3486822118643502
Minnesota,2016,-1,1,-1,5.0,16.0,1.791759469228055,2.833213344056216,-0.6521301873440399,-0.3472867787166577,-0.5210931808839891,0.21681570842194994,-0.25326420890780293,-0.2618947512675154
Minnesota,2017,0,0,0,43.0,11.0,3.784189633918261,2.4849066497880004,-0.6521301873440399,-0.3472867787166577,-0.5210931808839891,0.21681570842194994,-0.25326420890780293,-0.168491448301588
Minnesota,2018,1,1,1,15.0,11.0,2.772588722239781,2.4849066497880004,-0.6521301873440399,-0.3472867787166577,-0.5210931808839891,0.21681570842194994,-0.25326420890780293,-0.2205672371815983
Minnesota,2019,2,4,8,15.0,0.0,2.772588722239781,0.0,-0.6521301873440399,-0.3472867787166577,-0.5210931808839891,0.21681570842194994,-0.25326420890780293,-0.167044641056895
Mississippi,2011,-6,36,-216,,55.0,,4.02535169073515,-0.7942603674449609,-0.544197502391616,-0.2322051930664887,0.08503954852205964,-0.5913492461453227,-0.0465999661706574
Mississippi,2012,-5,25,-125,,55.0,,4.02535169073515,-0.7942603674449609,-0.544197502391616,-0.2322051930664887,0.08503954852205964,-0.5913492461453227,0.2883519436862286
Mississippi,2013,-4,16,-64,1.0,49.0,0.6931471805599453,3.912023005428146,-0.7942603674449609,-0.544197502391616,-0.2322051930664887,0.08503954852205964,-0.5913492461453227,0.2845899309565992
Mississippi,2014,-3,9,-27,1.0,42.0,0.6931471805599453,3.7612001156935624,-0.7942603674449609,-0.544197502391616,-0.2322051930664887,0.08503954852205964,-0.5913492461453227,0.3888016244348183
Mississippi,2015,-2,4,-8,0.0,57.0,0.0,4.060443010546419,-0.7942603674449609,-0.544197502391616,-0.2322051930664887,0.08503954852205964,-0.5913492461453227,0.7307203817173565
Mississippi,2016,-1,1,-1,4.0,57.0,1.6094379124341003,4.060443010546419,-0.7942603674449609,-0.544197502391616,-0.2322051930664887,0.08503954852205964,-0.5913492461453227,1.289363465291148
Mississippi,2017,0,0,0,7.0,31.0,2.0794415416798357,3.4657359027997265,-0.7942603674449609,-0.544197502391616,-0.2322051930664887,0.08503954852205964,-0.5913492461453227,1.319569319838228
Mississippi,2018,1,1,1,15.0,36.0,2.772588722239781,3.6109179126442243,-0.7942603674449609,-0.544197502391616,-0.2322051930664887,0.08503954852205964,-0.5913492461453227,0.9879343776083924
Mississippi,2019,2,4,8,1.0,43.0,0.6931471805599453,3.784189633918261,-0.7942603674449609,-0.544197502391616,-0.2322051930664887,0.08503954852205964,-0.5913492461453227,1.1900178770318168
Missouri,2011,-6,36,-216,19.0,31.0,2.995732273553991,3.4657359027997265,-0.6988987115081343,-0.4898155439657727,-0.36341505751275893,-0.19608292593102805,0.9064958555398915,-0.6200438746801599
Missouri,2012,-5,25,-125,22.0,21.0,3.1354942159291497,3.091042453358316,-0.6988987115081343,-0.4898155439657727,-0.36341505751275893,-0.19608292593102805,0.9064958555398915,-0.62861701075009
Missouri,2013,-4,16,-64,20.0,29.0,3.044522437723423,3.4011973816621555,-0.6988987115081343,-0.4898155439657727,-0.36341505751275893,-0.19608292593102805,0.9064958555398915,-0.6261564684089377
Missouri,2014,-3,9,-27,19.0,20.0,2.995732273553991,3.044522437723423,-0.6988987115081343,-0.4898155439657727,-0.36341505751275893,-0.19608292593102805,0.9064958555398915,-0.5921148765022972
Missouri,2015,-2,4,-8,12.0,12.0,2.5649493574615367,2.5649493574615367,-0.6988987115081343,-0.4898155439657727,-0.36341505751275893,-0.19608292593102805,0.9064958555398915,-0.5282689447742744
Missouri,2016,-1,1,-1,11.0,21.0,2.4849066497880004,3.091042453358316,-0.6988987115081343,-0.4898155439657727,-0.36341505751275893,-0.19608292593102805,0.9064958555398915,-0.4271454275888078
Missouri,2017,0,0,0,30.0,22.0,3.4339872044851463,3.1354942159291497,-0.6988987115081343,-0.4898155439657727,-0.36341505751275893,-0.19608292593102805,0.9064958555398915,-0.3985473217708105
Missouri,2018,1,1,1,68.0,27.0,4.23410650459726,3.332204510175204,-0.6988987115081343,-0.4898155439657727,-0.36341505751275893,-0.19608292593102805,0.9064958555398915,-0.335739815129618
Missouri,2019,2,4,8,54.0,12.0,4.007333185232471,2.5649493574615367,-0.6988987115081343,-0.4898155439657727,-0.36341505751275893,-0.19608292593102805,0.9064958555398915,-0.350449649411565
Montana,2011,-6,36,-216,,0.0,,0.0,-0.3354494477321852,0.3881576799045476,-0.8839367585772471,-0.0730918433578,-0.35169402987568843,-0.16485994280089
Montana,2012,-5,25,-125,2.0,16.0,1.0986122886681098,2.833213344056216,-0.3354494477321852,0.3881576799045476,-0.8839367585772471,-0.0730918433578,-0.35169402987568843,-0.2183792551174277
Montana,2013,-4,16,-64,2.0,21.0,1.0986122886681098,3.091042453358316,-0.3354494477321852,0.3881576799045476,-0.8839367585772471,-0.0730918433578,-0.35169402987568843,-0.2021030492136045
Montana,2014,-3,9,-27,2.0,34.0,1.0986122886681098,3.5553480614894135,-0.3354494477321852,0.3881576799045476,-0.8839367585772471,-0.0730918433578,-0.35169402987568843,-0.1478372607663677
Montana,2015,-2,4,-8,1.0,0.0,0.6931471805599453,0.0,-0.3354494477321852,0.3881576799045476,-0.8839367585772471,-0.0730918433578,-0.35169402987568843,-0.1887007764129727
Montana,2016,-1,1,-1,1.0,15.0,0.6931471805599453,2.772588722239781,-0.3354494477321852,0.3881576799045476,-0.8839367585772471,-0.0730918433578,-0.35169402987568843,-0.2850579965772845
Montana,2017,0,0,0,14.0,12.0,2.70805020110221,2.5649493574615367,-0.3354494477321852,0.3881576799045476,-0.8839367585772471,-0.0730918433578,-0.35169402987568843,-0.2486281459054069
Montana,2018,1,1,1,1.0,8.0,0.6931471805599453,2.1972245773362196,-0.3354494477321852,0.3881576799045476,-0.8839367585772471,-0.0730918433578,-0.35169402987568843,-0.0365357438807683
Montana,2019,2,4,8,5.0,16.0,1.791759469228055,2.833213344056216,-0.3354494477321852,0.3881576799045476,-0.8839367585772471,-0.0730918433578,-0.35169402987568843,0.0907570435796975
Nebraska,2011,-6,36,-216,4.0,15.0,1.6094379124341003,2.772588722239781,-0.5667701923290096,-0.4481022756494227,-0.8105567330422457,-0.16094261662438333,1.3900858455125464,-0.6067415321258307
Nebraska,2012,-5,25,-125,2.0,19.0,1.0986122886681098,2.995732273553991,-0.5667701923290096,-0.4481022756494227,-0.8105567330422457,-0.16094261662438333,1.3900858455125464,-0.6018515136715461
Nebraska,2013,-4,16,-64,10.0,13.0,2.3978952727983707,2.6390573296152584,-0.5667701923290096,-0.4481022756494227,-0.8105567330422457,-0.16094261662438333,1.3900858455125464,-0.5886537372545612
Nebraska,2014,-3,9,-27,10.0,13.0,2.3978952727983707,2.6390573296152584,-0.5667701923290096,-0.4481022756494227,-0.8105567330422457,-0.16094261662438333,1.3900858455125464,-0.5491851961943501
Nebraska,2015,-2,4,-8,7.0,8.0,2.0794415416798357,2.1972245773362196,-0.5667701923290096,-0.4481022756494227,-0.8105567330422457,-0.16094261662438333,1.3900858455125464,-0.5125584369652263
Nebraska,2016,-1,1,-1,1.0,2.0,0.6931471805599453,1.0986122886681098,-0.5667701923290096,-0.4481022756494227,-0.8105567330422457,-0.16094261662438333,1.3900858455125464,-0.3963786320796124
Nebraska,2017,0,0,0,9.0,12.0,2.302585092994046,2.5649493574615367,-0.5667701923290096,-0.4481022756494227,-0.8105567330422457,-0.16094261662438333,1.3900858455125464,-0.295222736854358
Nebraska,2018,1,1,1,30.0,16.0,3.4339872044851463,2.833213344056216,-0.5667701923290096,-0.4481022756494227,-0.8105567330422457,-0.16094261662438333,1.3900858455125464,0.4739867230844122
Nebraska,2019,2,4,8,23.0,17.0,3.1780538303479458,2.8903717578961645,-0.5667701923290096,-0.4481022756494227,-0.8105567330422457,-0.16094261662438333,1.3900858455125464,0.4051956331711889
Nevada,2011,-6,36,-216,4.0,14.0,1.6094379124341003,2.70805020110221,0.6209447458313294,0.2081594144048584,-0.11405627188179761,1.1831742143544455,-1.015025432050569,7.003913490852127
Nevada,2012,-5,25,-125,,13.0,,2.6390573296152584,0.6209447458313294,0.2081594144048584,-0.11405627188179761,1.1831742143544455,-1.015025432050569,8.090323755204711
Nevada,2013,-4,16,-64,,16.0,,2.833213344056216,0.6209447458313294,0.2081594144048584,-0.11405627188179761,1.1831742143544455,-1.015025432050569,6.403171693399149
Nevada,2014,-3,9,-27,,15.0,,2.772588722239781,0.6209447458313294,0.2081594144048584,-0.11405627188179761,1.1831742143544455,-1.015025432050569,5.137807647044978
Nevada,2015,-2,4,-8,0.0,26.0,0.0,3.295836866004329,0.6209447458313294,0.2081594144048584,-0.11405627188179761,1.1831742143544455,-1.015025432050569,2.5095622831882007
Nevada,2016,-1,1,-1,8.0,14.0,2.1972245773362196,2.70805020110221,0.6209447458313294,0.2081594144048584,-0.11405627188179761,1.1831742143544455,-1.015025432050569,1.8990244996470904
Nevada,2017,0,0,0,1.0,17.0,0.6931471805599453,2.8903717578961645,0.6209447458313294,0.2081594144048584,-0.11405627188179761,1.1831742143544455,-1.015025432050569,2.1272720484453966
Nevada,2018,1,1,1,7.0,11.0,2.0794415416798357,2.4849066497880004,0.6209447458313294,0.2081594144048584,-0.11405627188179761,1.1831742143544455,-1.015025432050569,0.9754327844183028
Nevada,2019,2,4,8,4.0,11.0,1.6094379124341003,2.4849066497880004,0.6209447458313294,0.2081594144048584,-0.11405627188179761,1.1831742143544455,-1.015025432050569,0.5375299633075644
New Hampshire,2011,-6,36,-216,,4.0,,1.6094379124341003,0.6599823820931905,0.5017658603559104,0.6161730561345687,1.1260712117311624,-1.1091756955850682,-0.4285502468219725
New Hampshire,2012,-5,25,-125,1.0,4.0,0.6931471805599453,1.6094379124341003,0.6599823820931905,0.5017658603559104,0.6161730561345687,1.1260712117311624,-1.1091756955850682,-0.5153910112557708
New Hampshire,2013,-4,16,-64,,4.0,,1.6094379124341003,0.6599823820931905,0.5017658603559104,0.6161730561345687,1.1260712117311624,-1.1091756955850682,-0.5094898148171364
New Hampshire,2014,-3,9,-27,,3.0,,1.3862943611198906,0.6599823820931905,0.5017658603559104,0.6161730561345687,1.1260712117311624,-1.1091756955850682,-0.4715254510619221
New Hampshire,2015,-2,4,-8,0.0,2.0,0.0,1.0986122886681098,0.6599823820931905,0.5017658603559104,0.6161730561345687,1.1260712117311624,-1.1091756955850682,-0.4902519144271884
New Hampshire,2016,-1,1,-1,1.0,4.0,0.6931471805599453,1.6094379124341003,0.6599823820931905,0.5017658603559104,0.6161730561345687,1.1260712117311624,-1.1091756955850682,-0.4495753145048841
New Hampshire,2017,0,0,0,2.0,5.0,1.0986122886681098,1.791759469228055,0.6599823820931905,0.5017658603559104,0.6161730561345687,1.1260712117311624,-1.1091756955850682,-0.4522482093623832
New Hampshire,2018,1,1,1,,4.0,,1.6094379124341003,0.6599823820931905,0.5017658603559104,0.6161730561345687,1.1260712117311624,-1.1091756955850682,-0.5115670359635358
New Hampshire,2019,2,4,8,3.0,2.0,1.3862943611198906,1.0986122886681098,0.6599823820931905,0.5017658603559104,0.6161730561345687,1.1260712117311624,-1.1091756955850682,-0.480833604911128
New Jersey,2011,-6,36,-216,10.0,40.0,2.3978952727983707,3.713572066704308,-0.6421590610095543,-0.517202104433469,0.21257228611631362,-0.4420650910774754,-0.5656719015450048,-0.6242792903519391
New Jersey,2012,-5,25,-125,20.0,163.0,3.044522437723423,5.099866427824199,-0.6421590610095543,-0.517202104433469,0.21257228611631362,-0.4420650910774754,-0.5656719015450048,-0.6145951003018734
New Jersey,2013,-4,16,-64,17.0,34.0,2.8903717578961645,3.5553480614894135,-0.6421590610095543,-0.517202104433469,0.21257228611631362,-0.4420650910774754,-0.5656719015450048,-0.6079660303868473
New Jersey,2014,-3,9,-27,13.0,33.0,2.6390573296152584,3.5263605246161616,-0.6421590610095543,-0.517202104433469,0.21257228611631362,-0.4420650910774754,-0.5656719015450048,-0.6009339167904835
New Jersey,2015,-2,4,-8,5.0,17.0,1.791759469228055,2.8903717578961645,-0.6421590610095543,-0.517202104433469,0.21257228611631362,-0.4420650910774754,-0.5656719015450048,-0.6185384355180402
New Jersey,2016,-1,1,-1,49.0,19.0,3.912023005428146,2.995732273553991,-0.6421590610095543,-0.517202104433469,0.21257228611631362,-0.4420650910774754,-0.5656719015450048,-0.6231884735989632
New Jersey,2017,0,0,0,50.0,10.0,3.9318256327243257,2.3978952727983707,-0.6421590610095543,-0.517202104433469,0.21257228611631362,-0.4420650910774754,-0.5656719015450048,-0.6020825748868733
New Jersey,2018,1,1,1,21.0,17.0,3.091042453358316,2.8903717578961645,-0.6421590610095543,-0.517202104433469,0.21257228611631362,-0.4420650910774754,-0.5656719015450048,-0.546947659211368
New Jersey,2019,2,4,8,17.0,11.0,2.8903717578961645,2.4849066497880004,-0.6421590610095543,-0.517202104433469,0.21257228611631362,-0.4420650910774754,-0.5656719015450048,-0.520100282869176
New Mexico,2011,-6,36,-216,1.0,5.0,0.6931471805599453,1.791759469228055,3.0070082081313863,-0.2278545341182301,-0.23350650338080953,-3.103943521055168,0.22604622363146562,-0.6276647044289515
New Mexico,2012,-5,25,-125,1.0,5.0,0.6931471805599453,1.791759469228055,3.0070082081313863,-0.2278545341182301,-0.23350650338080953,-3.103943521055168,0.22604622363146562,-0.6691665904140982
New Mexico,2013,-4,16,-64,,6.0,,1.9459101490553132,3.0070082081313863,-0.2278545341182301,-0.23350650338080953,-3.103943521055168,0.22604622363146562,-0.6717900733396949
New Mexico,2014,-3,9,-27,,8.0,,2.1972245773362196,3.0070082081313863,-0.2278545341182301,-0.23350650338080953,-3.103943521055168,0.22604622363146562,-0.6784243123715235
