state,year,time,time2,time3,violations,inspections,log_violations,log_inspections,covid,SPEND_APP_z,SPEND_WORK_z,lii_2017_z,dol_demand_met_pct_z,pct_flc_z,h2a_per_farmworker_z
Maine,2018,1,1,1,9.0,38.0,2.302585092994046,3.6635616461296463,0.0,1.0374915954202226,0.7180097915938367,0.07267336362272252,0.47074007071217583,-0.5656719015450048,-0.106955220585925
Maine,2019,2,4,8,25.0,40.0,3.258096538021482,3.713572066704308,0.0,1.0374915954202226,0.7180097915938367,0.07267336362272252,0.47074007071217583,-0.5656719015450048,0.1420223706945015
Maine,2020,3,9,27,0.0,11.0,0.0,2.4849066497880004,1.0,1.0374915954202226,0.7180097915938367,0.07267336362272252,0.47074007071217583,-0.5656719015450048,0.4491598017500582
Maine,2021,4,16,64,5.0,21.0,1.791759469228055,3.091042453358316,1.0,1.0374915954202226,0.7180097915938367,0.07267336362272252,0.47074007071217583,-0.5656719015450048,-0.020691883141405
Maryland,2011,-6,36,-216,18.0,36.0,2.9444389791664403,3.6109179126442243,0.0,-0.1936886913247558,-0.3940601075707873,-0.17859076792765932,0.7170835901143576,0.007788794528763054,-0.5522790980847241
Maryland,2012,-5,25,-125,5.0,37.0,1.791759469228055,3.6375861597263857,0.0,-0.1936886913247558,-0.3940601075707873,-0.17859076792765932,0.7170835901143576,0.007788794528763054,-0.4562169639518851
Maryland,2013,-4,16,-64,12.0,35.0,2.5649493574615367,3.58351893845611,0.0,-0.1936886913247558,-0.3940601075707873,-0.17859076792765932,0.7170835901143576,0.007788794528763054,-0.4373112068655288
Maryland,2014,-3,9,-27,3.0,36.0,1.3862943611198906,3.6109179126442243,0.0,-0.1936886913247558,-0.3940601075707873,-0.17859076792765932,0.7170835901143576,0.007788794528763054,-0.4351172363813694
Maryland,2015,-2,4,-8,9.0,39.0,2.302585092994046,3.6888794541139363,0.0,-0.1936886913247558,-0.3940601075707873,-0.17859076792765932,0.7170835901143576,0.007788794528763054,-0.4858678034216816
Maryland,2016,-1,1,-1,7.0,36.0,2.0794415416798357,3.6109179126442243,0.0,-0.1936886913247558,-0.3940601075707873,-0.17859076792765932,0.7170835901143576,0.007788794528763054,-0.4432221253329119
Maryland,2017,0,0,0,5.0,39.0,1.791759469228055,3.6888794541139363,0.0,-0.1936886913247558,-0.3940601075707873,-0.17859076792765932,0.7170835901143576,0.007788794528763054,-0.506551416359554
Maryland,2018,1,1,1,7.0,41.0,2.0794415416798357,3.7376696182833684,0.0,-0.1936886913247558,-0.3940601075707873,-0.17859076792765932,0.7170835901143576,0.007788794528763054,-0.4889576268826652
Maryland,2019,2,4,8,3.0,28.0,1.3862943611198906,3.367295829986474,0.0,-0.1936886913247558,-0.3940601075707873,-0.17859076792765932,0.7170835901143576,0.007788794528763054,-0.5255899748491962
Maryland,2020,3,9,27,1.0,3.0,0.6931471805599453,1.3862943611198906,1.0,-0.1936886913247558,-0.3940601075707873,-0.17859076792765932,0.7170835901143576,0.007788794528763054,-0.4415487041435053
Maryland,2021,4,16,64,5.0,42.0,1.791759469228055,3.7612001156935624,1.0,-0.1936886913247558,-0.3940601075707873,-0.17859076792765932,0.7170835901143576,0.007788794528763054,-0.5796136995898811
Massachusetts,2011,-6,36,-216,1.0,66.0,0.6931471805599453,4.204692619390966,0.0,0.1597321361178774,0.0024071249336226,1.3362612633373734,1.011949317883636,-1.1091756955850682,-0.5532179755678208
Massachusetts,2012,-5,25,-125,6.0,34.0,1.9459101490553132,3.5553480614894135,0.0,0.1597321361178774,0.0024071249336226,1.3362612633373734,1.011949317883636,-1.1091756955850682,-0.5439419147760318
Massachusetts,2013,-4,16,-64,6.0,13.0,1.9459101490553132,2.6390573296152584,0.0,0.1597321361178774,0.0024071249336226,1.3362612633373734,1.011949317883636,-1.1091756955850682,-0.57520659442155
Massachusetts,2014,-3,9,-27,18.0,25.0,2.9444389791664403,3.258096538021482,0.0,0.1597321361178774,0.0024071249336226,1.3362612633373734,1.011949317883636,-1.1091756955850682,-0.5720590816031285
Massachusetts,2015,-2,4,-8,22.0,51.0,3.1354942159291497,3.9512437185814275,0.0,0.1597321361178774,0.0024071249336226,1.3362612633373734,1.011949317883636,-1.1091756955850682,-0.587177021053577
Massachusetts,2016,-1,1,-1,19.0,28.0,2.995732273553991,3.367295829986474,0.0,0.1597321361178774,0.0024071249336226,1.3362612633373734,1.011949317883636,-1.1091756955850682,-0.5878645957320948
Massachusetts,2017,0,0,0,0.0,10.0,0.0,2.3978952727983707,0.0,0.1597321361178774,0.0024071249336226,1.3362612633373734,1.011949317883636,-1.1091756955850682,-0.5776492005084016
Massachusetts,2018,1,1,1,0.0,0.0,0.0,0.0,0.0,0.1597321361178774,0.0024071249336226,1.3362612633373734,1.011949317883636,-1.1091756955850682,-0.5772471634870756
Massachusetts,2019,2,4,8,0.0,9.0,0.0,2.302585092994046,0.0,0.1597321361178774,0.0024071249336226,1.3362612633373734,1.011949317883636,-1.1091756955850682,-0.5983106844259066
Massachusetts,2020,3,9,27,0.0,13.0,0.0,2.6390573296152584,1.0,0.1597321361178774,0.0024071249336226,1.3362612633373734,1.011949317883636,-1.1091756955850682,-0.5834532255174458
Massachusetts,2021,4,16,64,0.0,18.0,0.0,2.9444389791664403,1.0,0.1597321361178774,0.0024071249336226,1.3362612633373734,1.011949317883636,-1.1091756955850682,-0.5899802101275342
Michigan,2011,-6,36,-216,24.0,40.0,3.2188758248682006,3.713572066704308,0.0,-0.4944611625913809,-0.426927160956314,-0.13747739836577327,-1.794873812274557,1.3815267306457737,-0.6386355967723832
Michigan,2012,-5,25,-125,14.0,43.0,2.70805020110221,3.784189633918261,0.0,-0.4944611625913809,-0.426927160956314,-0.13747739836577327,-1.794873812274557,1.3815267306457737,-0.6345986792246334
Michigan,2013,-4,16,-64,10.0,48.0,2.3978952727983707,3.8918202981106265,0.0,-0.4944611625913809,-0.426927160956314,-0.13747739836577327,-1.794873812274557,1.3815267306457737,-0.558015765570557
Michigan,2014,-3,9,-27,14.0,13.0,2.70805020110221,2.6390573296152584,0.0,-0.4944611625913809,-0.426927160956314,-0.13747739836577327,-1.794873812274557,1.3815267306457737,-0.4897385534999868
Michigan,2015,-2,4,-8,13.0,46.0,2.6390573296152584,3.8501476017100584,0.0,-0.4944611625913809,-0.426927160956314,-0.13747739836577327,-1.794873812274557,1.3815267306457737,-0.3862676999906734
Michigan,2016,-1,1,-1,4.0,19.0,1.6094379124341003,2.995732273553991,0.0,-0.4944611625913809,-0.426927160956314,-0.13747739836577327,-1.794873812274557,1.3815267306457737,-0.2678721294272697
Michigan,2017,0,0,0,16.0,28.0,2.833213344056216,3.367295829986474,0.0,-0.4944611625913809,-0.426927160956314,-0.13747739836577327,-1.794873812274557,1.3815267306457737,-0.1194230293313792
Michigan,2018,1,1,1,12.0,60.0,2.5649493574615367,4.110873864173311,0.0,-0.4944611625913809,-0.426927160956314,-0.13747739836577327,-1.794873812274557,1.3815267306457737,0.0016541497647887
Michigan,2019,2,4,8,23.0,24.0,3.1780538303479458,3.2188758248682006,0.0,-0.4944611625913809,-0.426927160956314,-0.13747739836577327,-1.794873812274557,1.3815267306457737,0.2606418475405101
Michigan,2020,3,9,27,14.0,22.0,2.70805020110221,3.1354942159291497,1.0,-0.4944611625913809,-0.426927160956314,-0.13747739836577327,-1.794873812274557,1.3815267306457737,0.5467586374002009
Michigan,2021,4,16,64,0.0,39.0,0.0,3.6888794541139363,1.0,-0.4944611625913809,-0.426927160956314,-0.13747739836577327,-1.794873812274557,1.3815267306457737,0.102224641610007
Minnesota,2011,-6,36,-216,51.0,18.0,3.9512437185814275,2.9444389791664403,0.0,-0.6521453270618487,-0.3741167301497313,-0.5210931808839891,-0.09659651942617949,-0.25326420890780293,-0.5267108949133344
Minnesota,2012,-5,25,-125,31.0,17.0,3.4657359027997265,2.8903717578961645,0.0,-0.6521453270618487,-0.3741167301497313,-0.5210931808839891,-0.09659651942617949,-0.25326420890780293,-0.4448490626003907
Minnesota,2013,-4,16,-64,35.0,28.0,3.58351893845611,3.367295829986474,0.0,-0.6521453270618487,-0.3741167301497313,-0.5210931808839891,-0.09659651942617949,-0.25326420890780293,-0.483951135622186
Minnesota,2014,-3,9,-27,28.0,24.0,3.367295829986474,3.2188758248682006,0.0,-0.6521453270618487,-0.3741167301497313,-0.5210931808839891,-0.09659651942617949,-0.25326420890780293,-0.4421627243215304
Minnesota,2015,-2,4,-8,16.0,13.0,2.833213344056216,2.6390573296152584,0.0,-0.6521453270618487,-0.3741167301497313,-0.5210931808839891,-0.09659651942617949,-0.25326420890780293,-0.3840805576799597
Minnesota,2016,-1,1,-1,66.0,19.0,4.204692619390966,2.995732273553991,0.0,-0.6521453270618487,-0.3741167301497313,-0.5210931808839891,-0.09659651942617949,-0.25326420890780293,-0.3070367973061186
Minnesota,2017,0,0,0,114.0,25.0,4.74493212836325,3.258096538021482,0.0,-0.6521453270618487,-0.3741167301497313,-0.5210931808839891,-0.09659651942617949,-0.25326420890780293,-0.2241199606762123
Minnesota,2018,1,1,1,112.0,24.0,4.727387818712341,3.2188758248682006,0.0,-0.6521453270618487,-0.3741167301497313,-0.5210931808839891,-0.09659651942617949,-0.25326420890780293,-0.2703491575228426
Minnesota,2019,2,4,8,87.0,27.0,4.477336814478207,3.332204510175204,0.0,-0.6521453270618487,-0.3741167301497313,-0.5210931808839891,-0.09659651942617949,-0.25326420890780293,-0.2228355876815341
Minnesota,2020,3,9,27,47.0,9.0,3.871201010907891,2.302585092994046,1.0,-0.6521453270618487,-0.3741167301497313,-0.5210931808839891,-0.09659651942617949,-0.25326420890780293,-0.1273145747030756
Minnesota,2021,4,16,64,60.0,14.0,4.110873864173311,2.70805020110221,1.0,-0.6521453270618487,-0.3741167301497313,-0.5210931808839891,-0.09659651942617949,-0.25326420890780293,-0.2436221710744594
Mississippi,2011,-6,36,-216,5.0,26.0,1.791759469228055,3.295836866004329,0.0,-0.7835612294433079,-0.597016294507755,-0.2322051930664887,0.2990461026439905,-0.5913492461453227,-0.1159133363974712
Mississippi,2012,-5,25,-125,6.0,35.0,1.9459101490553132,3.58351893845611,0.0,-0.7835612294433079,-0.597016294507755,-0.2322051930664887,0.2990461026439905,-0.5913492461453227,0.1814332445752585
Mississippi,2013,-4,16,-64,0.0,33.0,0.0,3.5263605246161616,0.0,-0.7835612294433079,-0.597016294507755,-0.2322051930664887,0.2990461026439905,-0.5913492461453227,0.1780935961367434
Mississippi,2014,-3,9,-27,7.0,28.0,2.0794415416798357,3.367295829986474,0.0,-0.7835612294433079,-0.597016294507755,-0.2322051930664887,0.2990461026439905,-0.5913492461453227,0.2706053563066327
Mississippi,2015,-2,4,-8,7.0,37.0,2.0794415416798357,3.6375861597263857,0.0,-0.7835612294433079,-0.597016294507755,-0.2322051930664887,0.2990461026439905,-0.5913492461453227,0.5741366109630008
Mississippi,2016,-1,1,-1,2.0,1.0,1.0986122886681098,0.6931471805599453,0.0,-0.7835612294433079,-0.597016294507755,-0.2322051930664887,0.2990461026439905,-0.5913492461453227,1.070060371946192
Mississippi,2017,0,0,0,35.0,36.0,3.58351893845611,3.6109179126442243,0.0,-0.7835612294433079,-0.597016294507755,-0.2322051930664887,0.2990461026439905,-0.5913492461453227,1.0968749901365211
Mississippi,2018,1,1,1,8.0,1.0,2.1972245773362196,0.6931471805599453,0.0,-0.7835612294433079,-0.597016294507755,-0.2322051930664887,0.2990461026439905,-0.5913492461453227,0.8024729780827209
Mississippi,2019,2,4,8,43.0,46.0,3.784189633918261,3.8501476017100584,0.0,-0.7835612294433079,-0.597016294507755,-0.2322051930664887,0.2990461026439905,-0.5913492461453227,0.9818683953240612
Mississippi,2020,3,9,27,5.0,22.0,1.791759469228055,3.1354942159291497,1.0,-0.7835612294433079,-0.597016294507755,-0.2322051930664887,0.2990461026439905,-0.5913492461453227,2.3445038932106534
Mississippi,2021,4,16,64,13.0,24.0,2.6390573296152584,3.2188758248682006,1.0,-0.7835612294433079,-0.597016294507755,-0.2322051930664887,0.2990461026439905,-0.5913492461453227,6.106362474317285
Missouri,2011,-6,36,-216,19.0,20.0,2.995732273553991,3.044522437723423,0.0,-0.6933649897457227,-0.5314626484685903,-0.36341505751275893,-0.3877297696287601,0.9064958555398915,-0.6249762214181699
Missouri,2012,-5,25,-125,1.0,20.0,0.6931471805599453,3.044522437723423,0.0,-0.6933649897457227,-0.5314626484685903,-0.36341505751275893,-0.3877297696287601,0.9064958555398915,-0.6325868443869922
Missouri,2013,-4,16,-64,25.0,24.0,3.258096538021482,3.2188758248682006,0.0,-0.6933649897457227,-0.5314626484685903,-0.36341505751275893,-0.3877297696287601,0.9064958555398915,-0.6304025491763965
Missouri,2014,-3,9,-27,24.0,24.0,3.2188758248682006,3.2188758248682006,0.0,-0.6933649897457227,-0.5314626484685903,-0.36341505751275893,-0.3877297696287601,0.9064958555398915,-0.6001828350430054
Missouri,2015,-2,4,-8,39.0,29.0,3.6888794541139363,3.4011973816621555,0.0,-0.6933649897457227,-0.5314626484685903,-0.36341505751275893,-0.3877297696287601,0.9064958555398915,-0.5435049390535265
Missouri,2016,-1,1,-1,17.0,33.0,2.8903717578961645,3.5263605246161616,0.0,-0.6933649897457227,-0.5314626484685903,-0.36341505751275893,-0.3877297696287601,0.9064958555398915,-0.4537346430612363
Missouri,2017,0,0,0,14.0,28.0,2.70805020110221,3.367295829986474,0.0,-0.6933649897457227,-0.5314626484685903,-0.36341505751275893,-0.3877297696287601,0.9064958555398915,-0.4283472703159633
Missouri,2018,1,1,1,0.0,22.0,0.0,3.1354942159291497,0.0,-0.6933649897457227,-0.5314626484685903,-0.36341505751275893,-0.3877297696287601,0.9064958555398915,-0.3725912145670647
Missouri,2019,2,4,8,41.0,26.0,3.7376696182833684,3.295836866004329,0.0,-0.6933649897457227,-0.5314626484685903,-0.36341505751275893,-0.3877297696287601,0.9064958555398915,-0.3856495635470158
Missouri,2020,3,9,27,8.0,4.0,2.1972245773362196,1.6094379124341003,1.0,-0.6933649897457227,-0.5314626484685903,-0.36341505751275893,-0.3877297696287601,0.9064958555398915,-0.4071537919898849
Missouri,2021,4,16,64,8.0,38.0,2.1972245773362196,3.6635616461296463,1.0,-0.6933649897457227,-0.5314626484685903,-0.36341505751275893,-0.3877297696287601,0.9064958555398915,-0.180433020033486
Montana,2011,-6,36,-216,48.0,31.0,3.8918202981106265,3.4657359027997265,0.0,-0.3395595374831126,0.4626245338955037,-0.8839367585772471,0.10495726917560344,-0.35169402987568843,-0.2208961673117332
Montana,2012,-5,25,-125,22.0,28.0,3.1354942159291497,3.367295829986474,0.0,-0.3395595374831126,0.4626245338955037,-0.8839367585772471,0.10495726917560344,-0.35169402987568843,-0.2684068220207439
Montana,2013,-4,16,-64,30.0,32.0,3.4339872044851463,3.4965075614664802,0.0,-0.3395595374831126,0.4626245338955037,-0.8839367585772471,0.10495726917560344,-0.35169402987568843,-0.2539579592607799
Montana,2014,-3,9,-27,11.0,29.0,2.4849066497880004,3.4011973816621555,0.0,-0.3395595374831126,0.4626245338955037,-0.8839367585772471,0.10495726917560344,-0.35169402987568843,-0.2057846359157373
Montana,2015,-2,4,-8,43.0,26.0,3.784189633918261,3.295836866004329,0.0,-0.3395595374831126,0.4626245338955037,-0.8839367585772471,0.10495726917560344,-0.35169402987568843,-0.2420603707495384
Montana,2016,-1,1,-1,30.0,23.0,3.4339872044851463,3.1780538303479458,0.0,-0.3395595374831126,0.4626245338955037,-0.8839367585772471,0.10495726917560344,-0.35169402987568843,-0.3275994858426171
Montana,2017,0,0,0,34.0,20.0,3.5553480614894135,3.044522437723423,0.0,-0.3395595374831126,0.4626245338955037,-0.8839367585772471,0.10495726917560344,-0.35169402987568843,-0.2952596447374919
Montana,2018,1,1,1,18.0,10.0,2.9444389791664403,2.3978952727983707,0.0,-0.3395595374831126,0.4626245338955037,-0.8839367585772471,0.10495726917560344,-0.35169402987568843,-0.1069790326960035
Montana,2019,2,4,8,29.0,25.0,3.4011973816621555,3.258096538021482,0.0,-0.3395595374831126,0.4626245338955037,-0.8839367585772471,0.10495726917560344,-0.35169402987568843,0.0060224878805771
Montana,2020,3,9,27,16.0,14.0,2.833213344056216,2.70805020110221,1.0,-0.3395595374831126,0.4626245338955037,-0.8839367585772471,0.10495726917560344,-0.35169402987568843,0.1712178493515653
Montana,2021,4,16,64,19.0,23.0,2.995732273553991,3.1780538303479458,1.0,-0.3395595374831126,0.4626245338955037,-0.8839367585772471,0.10495726917560344,-0.35169402987568843,-0.0647839736368327
Nebraska,2011,-6,36,-216,11.0,19.0,2.4849066497880004,2.995732273553991,0.0,-0.5866838417674719,-0.4721019886522534,-0.8105567330422457,-0.693792930098142,1.3900858455125464,-0.6131673439015501
Nebraska,2012,-5,25,-125,12.0,27.0,2.5649493574615367,3.332204510175204,0.0,-0.5866838417674719,-0.4721019886522534,-0.8105567330422457,-0.693792930098142,1.3900858455125464,-0.6088263318771783
Nebraska,2013,-4,16,-64,10.0,23.0,2.3978952727983707,3.1780538303479458,0.0,-0.5866838417674719,-0.4721019886522534,-0.8105567330422457,-0.693792930098142,1.3900858455125464,-0.5971102807708875
Nebraska,2014,-3,9,-27,5.0,21.0,1.791759469228055,3.091042453358316,0.0,-0.5866838417674719,-0.4721019886522534,-0.8105567330422457,-0.693792930098142,1.3900858455125464,-0.5620729055690268
Nebraska,2015,-2,4,-8,0.0,5.0,0.0,1.791759469228055,0.0,-0.5866838417674719,-0.4721019886522534,-0.8105567330422457,-0.693792930098142,1.3900858455125464,-0.5295582629937846
Nebraska,2016,-1,1,-1,0.0,21.0,0.0,3.091042453358316,0.0,-0.5866838417674719,-0.4721019886522534,-0.8105567330422457,-0.693792930098142,1.3900858455125464,-0.4264220612161134
Nebraska,2017,0,0,0,1.0,5.0,0.6931471805599453,1.791759469228055,0.0,-0.5866838417674719,-0.4721019886522534,-0.8105567330422457,-0.693792930098142,1.3900858455125464,-0.3366230222934318
Nebraska,2018,1,1,1,12.0,6.0,2.5649493574615367,1.9459101490553132,0.0,-0.5866838417674719,-0.4721019886522534,-0.8105567330422457,-0.693792930098142,1.3900858455125464,0.346226653238792
Nebraska,2019,2,4,8,3.0,7.0,1.3862943611198906,2.0794415416798357,0.0,-0.5866838417674719,-0.4721019886522534,-0.8105567330422457,-0.693792930098142,1.3900858455125464,0.2851587960773736
Nebraska,2020,3,9,27,1.0,3.0,0.6931471805599453,1.3862943611198906,1.0,-0.5866838417674719,-0.4721019886522534,-0.8105567330422457,-0.693792930098142,1.3900858455125464,0.3179004474353645
Nebraska,2021,4,16,64,5.0,8.0,1.791759469228055,2.1972245773362196,1.0,-0.5866838417674719,-0.4721019886522534,-0.8105567330422457,-0.693792930098142,1.3900858455125464,0.9956198888944172
Nevada,2011,-6,36,-216,17.0,15.0,2.8903717578961645,2.772588722239781,0.0,0.766366542937218,-0.0558359882035627,-0.11405627188179761,1.2844201802527129,-1.015025432050569,6.143033123838235
Nevada,2012,-5,25,-125,16.0,14.0,2.833213344056216,2.70805020110221,0.0,0.766366542937218,-0.0558359882035627,-0.11405627188179761,1.2844201802527129,-1.015025432050569,7.1074712062392145
Nevada,2013,-4,16,-64,10.0,15.0,2.3978952727983707,2.772588722239781,0.0,0.766366542937218,-0.0558359882035627,-0.11405627188179761,1.2844201802527129,-1.015025432050569,5.60973710651928
Nevada,2014,-3,9,-27,5.0,12.0,1.791759469228055,2.5649493574615367,0.0,0.766366542937218,-0.0558359882035627,-0.11405627188179761,1.2844201802527129,-1.015025432050569,4.486436531729329
Nevada,2015,-2,4,-8,26.0,14.0,3.295836866004329,2.70805020110221,0.0,0.766366542937218,-0.0558359882035627,-0.11405627188179761,1.2844201802527129,-1.015025432050569,2.1532664559589003
Nevada,2016,-1,1,-1,26.0,14.0,3.295836866004329,2.70805020110221,0.0,0.766366542937218,-0.0558359882035627,-0.11405627188179761,1.2844201802527129,-1.015025432050569,1.611274256039263
Nevada,2017,0,0,0,8.0,17.0,2.1972245773362196,2.8903717578961645,0.0,0.766366542937218,-0.0558359882035627,-0.11405627188179761,1.2844201802527129,-1.015025432050569,1.8138962631195652
Nevada,2018,1,1,1,5.0,12.0,1.791759469228055,2.5649493574615367,0.0,0.766366542937218,-0.0558359882035627,-0.11405627188179761,1.2844201802527129,-1.015025432050569,0.7913749491347044
Nevada,2019,2,4,8,20.0,9.0,3.044522437723423,2.302585092994046,0.0,0.766366542937218,-0.0558359882035627,-0.11405627188179761,1.2844201802527129,-1.015025432050569,0.4026358411498449
Nevada,2020,3,9,27,11.0,11.0,2.4849066497880004,2.4849066497880004,1.0,0.766366542937218,-0.0558359882035627,-0.11405627188179761,1.2844201802527129,-1.015025432050569,0.1974635570801309
Nevada,2021,4,16,64,17.0,8.0,2.8903717578961645,2.1972245773362196,1.0,0.766366542937218,-0.0558359882035627,-0.11405627188179761,1.2844201802527129,-1.015025432050569,-0.1237975260444755
New Hampshire,2011,-6,36,-216,9.0,60.0,2.302585092994046,4.110873864173311,0.0,0.6948961309281999,0.6665707002385323,0.6161730561345687,1.2284330167522204,-1.1091756955850682,-0.4549817420732847
New Hampshire,2012,-5,25,-125,3.0,61.0,1.3862943611198906,4.127134385045092,0.0,0.6948961309281999,0.6665707002385323,0.6161730561345687,1.2284330167522204,-1.1091756955850682,-0.5320728218180784
New Hampshire,2013,-4,16,-64,6.0,63.0,1.9459101490553132,4.1588830833596715,0.0,0.6948961309281999,0.6665707002385323,0.6161730561345687,1.2284330167522204,-1.1091756955850682,-0.5268341576007998
New Hampshire,2014,-3,9,-27,5.0,61.0,1.791759469228055,4.127134385045092,0.0,0.6948961309281999,0.6665707002385323,0.6161730561345687,1.2284330167522204,-1.1091756955850682,-0.4931320844696412
New Hampshire,2015,-2,4,-8,1.0,60.0,0.6931471805599453,4.110873864173311,0.0,0.6948961309281999,0.6665707002385323,0.6161730561345687,1.2284330167522204,-1.1091756955850682,-0.5097561122524717
New Hampshire,2016,-1,1,-1,2.0,50.0,1.0986122886681098,3.9318256327243257,0.0,0.6948961309281999,0.6665707002385323,0.6161730561345687,1.2284330167522204,-1.1091756955850682,-0.4736463079594895
New Hampshire,2017,0,0,0,0.0,40.0,0.0,3.713572066704308,0.0,0.6948961309281999,0.6665707002385323,0.6161730561345687,1.2284330167522204,-1.1091756955850682,-0.4760191146931979
New Hampshire,2018,1,1,1,5.0,40.0,1.791759469228055,3.713572066704308,0.0,0.6948961309281999,0.6665707002385323,0.6161730561345687,1.2284330167522204,-1.1091756955850682,-0.528678167405282
New Hampshire,2019,2,4,8,5.0,45.0,1.791759469228055,3.828641396489095,0.0,0.6948961309281999,0.6665707002385323,0.6161730561345687,1.2284330167522204,-1.1091756955850682,-0.5013952041616953
New Hampshire,2020,3,9,27,6.0,18.0,1.9459101490553132,2.9444389791664403,1.0,0.6948961309281999,0.6665707002385323,0.6161730561345687,1.2284330167522204,-1.1091756955850682,-0.4583505290149222
New Hampshire,2021,4,16,64,7.0,41.0,2.0794415416798357,3.7376696182833684,1.0,0.6948961309281999,0.6665707002385323,0.6161730561345687,1.2284330167522204,-1.1091756955850682,-0.5135178111388143
New Jersey,2011,-6,36,-216,165.0,185.0,5.111987788356544,5.225746673713202,0.0,-0.6189098769717806,-0.5664019504613296,0.21257228611631362,-0.09659651942617949,-0.5656719015450048,-0.6287361234576596
New Jersey,2012,-5,25,-125,161.0,181.0,5.087596335232384,5.204006687076795,0.0,-0.6189098769717806,-0.5664019504613296,0.21257228611631362,-0.09659651942617949,-0.5656719015450048,-0.6201391854610753
New Jersey,2013,-4,16,-64,68.0,132.0,4.23410650459726,4.890349128221754,0.0,-0.6189098769717806,-0.5664019504613296,0.21257228611631362,-0.09659651942617949,-0.5656719015450048,-0.6142543667266354
New Jersey,2014,-3,9,-27,52.0,149.0,3.970291913552122,5.0106352940962555,0.0,-0.6189098769717806,-0.5664019504613296,0.21257228611631362,-0.09659651942617949,-0.5656719015450048,-0.6080117543594331
New Jersey,2015,-2,4,-8,32.0,174.0,3.4965075614664802,5.1647859739235145,0.0,-0.6189098769717806,-0.5664019504613296,0.21257228611631362,-0.09659651942617949,-0.5656719015450048,-0.6236397991600912
New Jersey,2016,-1,1,-1,96.0,442.0,4.574710978503383,6.093569770045136,0.0,-0.6189098769717806,-0.5664019504613296,0.21257228611631362,-0.09659651942617949,-0.5656719015450048,-0.6277677736067698
New Jersey,2017,0,0,0,35.0,66.0,3.58351893845611,4.204692619390966,0.0,-0.6189098769717806,-0.5664019504613296,0.21257228611631362,-0.09659651942617949,-0.5656719015450048,-0.6090314516581113
New Jersey,2018,1,1,1,107.0,66.0,4.68213122712422,4.204692619390966,0.0,-0.6189098769717806,-0.5664019504613296,0.21257228611631362,-0.09659651942617949,-0.5656719015450048,-0.5600865787199754
New Jersey,2019,2,4,8,110.0,34.0,4.709530201312334,3.5553480614894135,0.0,-0.6189098769717806,-0.5664019504613296,0.21257228611631362,-0.09659651942617949,-0.5656719015450048,-0.5362533795993917
New Jersey,2020,3,9,27,151.0,78.0,5.0238805208462765,4.3694478524670215,1.0,-0.6189098769717806,-0.5664019504613296,0.21257228611631362,-0.09659651942617949,-0.5656719015450048,-0.5705924116510088
New Jersey,2021,4,16,64,83.0,71.0,4.430816798843313,4.276666119016055,1.0,-0.6189098769717806,-0.5664019504613296,0.21257228611631362,-0.09659651942617949,-0.5656719015450048,-0.5134024446818695
New Mexico,2011,-6,36,-216,40.0,58.0,3.713572066704308,4.07753744390572,0.0,3.2088734088713187,-0.2019608678344142,-0.23350650338080953,-2.623483832081895,0.22604622363146562,-0.6317414542868126
New Mexico,2012,-5,25,-125,5.0,34.0,1.791759469228055,3.5553480614894135,0.0,3.2088734088713187,-0.2019608678344142,-0.23350650338080953,-2.623483832081895,0.22604622363146562,-0.6685838890914868
New Mexico,2013,-4,16,-64,1.0,23.0,0.6931471805599453,3.1780538303479458,0.0,3.2088734088713187,-0.2019608678344142,-0.23350650338080953,-2.623483832081895,0.22604622363146562,-0.6709128314118927
New Mexico,2014,-3,9,-27,4.0,26.0,1.6094379124341003,3.295836866004329,0.0,3.2088734088713187,-0.2019608678344142,-0.23350650338080953,-2.623483832081895,0.22604622363146562,-0.676802238922102
New Mexico,2015,-2,4,-8,18.0,29.0,2.9444389791664403,3.4011973816621555,0.0,3.2088734088713187,-0.2019608678344142,-0.23350650338080953,-2.623483832081895,0.22604622363146562,-0.6660593630929436
New Mexico,2016,-1,1,-1,5.0,28.0,1.791759469228055,3.367295829986474,0.0,3.2088734088713187,-0.2019608678344142,-0.23350650338080953,-2.623483832081895,0.22604622363146562,-0.6452809441674247
New Mexico,2017,0,0,0,0.0,38.0,0.0,3.6635616461296463,0.0,3.2088734088713187,-0.2019608678344142,-0.23350650338080953,-2.623483832081895,0.22604622363146562,-0.6306769379525322
New Mexico,2018,1,1,1,25.0,24.0,3.258096538021482,3.2188758248682006,0.0,3.2088734088713187,-0.2019608678344142,-0.23350650338080953,-2.623483832081895,0.22604622363146562,-0.6280815386049208
New Mexico,2019,2,4,8,10.0,15.0,2.3978952727983707,2.772588722239781,0.0,3.2088734088713187,-0.2019608678344142,-0.23350650338080953,-2.623483832081895,0.22604622363146562,-0.6050671010646932
New Mexico,2020,3,9,27,7.0,6.0,2.0794415416798357,1.9459101490553132,1.0,3.2088734088713187,-0.2019608678344142,-0.23350650338080953,-2.623483832081895,0.22604622363146562,-0.5153231598508871
New Mexico,2021,4,16,64,1.0,18.0,0.6931471805599453,2.9444389791664403,1.0,3.2088734088713187,-0.2019608678344142,-0.23350650338080953,-2.623483832081895,0.22604622363146562,-0.5018269491673758
New York,2011,-6,36,-216,20.0,37.0,3.044522437723423,3.6375861597263857,0.0,0.1713885117776164,-0.1469786163772017,0.06923056003450803,0.35876574371118103,-1.1091756955850682,-0.0087902512167303
